@relation dataPlaneAddExpStyle1driftSev3Sp2Train

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute class {0,1}

@data
0.414966,0.334266,0.006911,0.150904,0.236161,0.162932,0.389722,0.05465,0.49656,0.690856,1.091182,0
0.900833,0.293178,0.443463,0.275953,0.941728,0.620603,0.468385,0.148581,0.203459,0.542916,3.934841,1
0.574904,0.404863,0.534188,0.098362,0.174724,0.590864,0.653364,0.092821,0.047989,0.559045,4.37622,0
0.225351,0.478833,0.742927,0.376535,0.430593,0.974735,0.374223,0.57328,0.116552,0.88674,2.214952,0
0.338645,0.605438,0.592965,0.970842,0.935579,0.270665,0.069267,0.162738,0.142514,0.237122,1.573749,0
0.99922,0.894831,0.42067,0.199643,0.399246,0.121393,0.251045,0.30764,0.499116,0.640687,0.136845,1
0.989766,0.998552,0.668554,0.381215,0.080196,0.852962,0.739006,0.471869,0.710383,0.40854,1.640581,0
0.647652,0.090279,0.32438,0.849679,0.558149,0.80204,0.890739,0.652946,0.062699,0.782874,3.833626,0
0.349092,0.193906,0.981163,0.398922,0.677097,0.96179,0.799334,0.414595,0.10349,0.353788,0.540829,1
0.941234,0.313279,0.288547,0.612521,0.644979,0.160463,0.901763,0.925889,0.414549,0.326324,2.599436,0
0.744066,0.524483,0.993837,0.422386,0.035087,0.699729,0.348067,0.962503,0.786092,0.849386,3.182446,0
0.47474,0.950245,0.765585,0.188849,0.984797,0.477551,0.198701,0.573317,0.745393,0.81648,2.875117,1
0.418095,0.920197,0.744628,0.95871,0.036714,0.057578,0.708762,0.171163,0.728594,0.471717,0.746293,1
0.588134,0.775665,0.602531,0.741207,0.463368,0.828335,0.831606,0.808305,0.183393,0.282602,3.454272,0
0.190116,0.28556,0.403255,0.513539,0.043269,0.221371,0.589297,0.307457,0.436595,0.851884,3.099757,0
0.523943,0.916415,0.18727,0.446533,0.885568,0.734987,0.931281,0.040931,0.928662,0.020883,4.923449,0
0.682166,0.167026,0.201195,0.487829,0.946683,0.899761,0.289046,0.996418,0.790536,0.538995,4.46567,0
0.902993,0.596434,0.259863,0.522591,0.187966,0.138252,0.608821,0.458551,0.85956,0.623694,2.148036,0
0.408511,0.838843,0.431289,0.667957,0.352732,0.373065,0.105656,0.760813,0.984099,0.758839,4.008082,0
0.766998,0.932809,0.719515,0.883844,0.773586,0.661635,0.102202,0.701981,0.186512,0.705275,2.751553,0
0.070902,0.644361,0.773329,0.343952,0.809088,0.335411,0.247132,0.54467,0.27056,0.30885,4.2095,0
0.814972,0.228348,0.84897,0.633603,0.961127,0.664446,0.341893,0.18739,0.465095,0.84881,4.742386,1
0.056007,0.30127,0.444081,0.674208,0.414735,0.452567,0.289361,0.290017,0.31968,0.866822,3.346822,0
0.007033,0.210882,0.297378,0.039786,0.690945,0.719209,0.743994,0.30429,0.200363,0.507813,4.051593,0
0.025279,0.859245,0.330478,0.345815,0.105345,0.536469,0.432842,0.782509,0.620403,0.120241,4.441001,0
0.979808,0.640529,0.364502,0.178115,0.576913,0.171718,0.058056,0.749762,0.251608,0.771144,3.124292,0
0.995389,0.511188,0.543435,0.505395,0.171677,0.377287,0.066798,0.678262,0.548069,0.399479,0.24763,1
0.382292,0.174903,0.58683,0.844817,0.832579,0.15309,0.988596,0.327607,0.092617,0.607909,0.621335,1
0.555873,0.559864,0.639628,0.232577,0.915478,0.444293,0.23955,0.111813,0.235119,0.650209,0.344283,1
0.271808,0.276961,0.885457,0.881194,0.233093,0.586289,0.765164,0.109194,0.21702,0.459147,4.379324,0
0.658027,0.455032,0.727098,0.340791,0.682339,0.073458,0.600351,0.102701,0.094275,0.472116,4.241588,0
0.673273,0.707251,0.769452,0.185742,0.768498,0.13803,0.874657,0.359845,0.914602,0.72085,1.643448,1
0.287775,0.629287,0.424388,0.691026,0.070064,0.560841,0.049717,0.589084,0.731292,0.822756,0.335856,1
0.945971,0.928015,0.143733,0.714426,0.360537,0.544477,0.032502,0.258997,0.962711,0.28534,3.549215,0
0.332096,0.535224,0.509764,0.607384,0.307205,0.188356,0.693565,0.739405,0.187184,0.999508,3.6619,0
0.111361,0.64974,0.173639,0.345743,0.894747,0.008323,0.890395,0.862802,0.118586,0.075381,4.664374,0
0.827674,0.713881,0.197972,0.309765,0.213648,0.79005,0.374856,0.19713,0.166302,0.042117,4.270095,0
0.495699,0.220205,0.977934,0.128702,0.086607,0.59941,0.279841,0.281087,0.234837,0.906553,2.185048,0
0.818762,0.928201,0.269655,0.090851,0.92667,0.535019,0.062029,0.528649,0.005829,0.96304,4.040009,0
0.086971,0.716492,0.083516,0.64531,0.719298,0.246547,0.718084,0.84375,0.91204,0.66116,0.618125,1
0.766934,0.852011,0.745586,0.055665,0.566318,0.10445,0.495447,0.981615,0.005707,0.909518,1.327299,0
0.584507,0.801627,0.951927,0.039205,0.917673,0.327812,0.530639,0.448249,0.719438,0.596375,1.406427,1
0.563713,0.3209,0.360357,0.524524,0.677729,0.588927,0.094956,0.924207,0.147574,0.273082,3.428954,0
0.08494,0.59432,0.744066,0.512282,0.926426,0.433688,0.999531,0.115606,0.990696,0.619946,2.179992,0
0.82629,0.450264,0.595001,0.180121,0.290611,0.290929,0.638108,0.67495,0.876812,0.571845,0.001966,1
0.609431,0.714389,0.739436,0.70561,0.194132,0.784528,0.55475,0.684313,0.2491,0.628165,2.862284,0
0.281542,0.882515,0.423917,0.778488,0.050873,0.024048,0.179841,0.584388,0.804322,0.245317,0.248851,1
0.486706,0.06329,0.70837,0.568102,0.085964,0.795013,0.784856,0.066533,0.223915,0.342099,3.263867,0
0.161542,0.040187,0.429841,0.33169,0.70667,0.000383,0.430137,0.315201,0.57711,0.489738,0.147453,1
0.648528,0.809637,0.572514,0.247739,0.748612,0.923364,0.971875,0.297401,0.411437,0.025891,0.74572,1
0.662808,0.822093,0.915245,0.515503,0.059129,0.773703,0.620795,0.693632,0.871075,0.156736,1.311408,0
0.165506,0.655589,0.491205,0.684009,0.147208,0.117141,0.796998,0.140293,0.911954,0.214738,0.494236,0
0.324917,0.88653,0.90137,0.332603,0.062617,0.400667,0.009499,0.648745,0.452757,0.49213,1.179917,0
0.174472,0.343008,0.940396,0.236936,0.185086,0.747733,0.149354,0.195365,0.507376,0.467102,2.954744,0
0.07601,0.505799,0.961037,0.145426,0.172592,0.750405,0.06099,0.055701,0.160003,0.166445,2.241865,0
0.804672,0.130035,0.496515,0.928912,0.225334,0.189085,0.950935,0.356297,0.285409,0.866072,0.336136,1
0.887498,0.187004,0.975203,0.242597,0.324732,0.772511,0.593922,0.042166,0.678926,0.710108,3.883846,0
0.160488,0.328292,0.603805,0.149003,0.299863,0.801559,0.800762,0.409023,0.442042,0.397207,4.316112,0
0.17945,0.020928,0.742901,0.931544,0.455035,0.767326,0.445023,0.493695,0.535136,0.023952,2.764593,0
0.903602,0.83676,0.431844,0.994759,0.907929,0.569605,0.347621,0.469146,0.930834,0.533651,0.338396,1
0.483279,0.477295,0.897791,0.165683,0.641028,0.764332,0.134609,0.367881,0.974757,0.749255,3.66275,0
0.967986,0.942412,0.11624,0.643895,0.936402,0.111333,0.175313,0.484459,0.306716,0.9824,0.955793,1
0.803479,0.065212,0.018314,0.806556,0.784216,0.315238,0.212823,0.909656,0.582997,0.422794,4.470152,0
0.970342,0.54078,0.892969,0.13252,0.271733,0.020649,0.045091,0.84806,0.337966,0.191038,3.898485,0
0.366265,0.816074,0.762192,0.16813,0.754042,0.180739,0.676844,0.721893,0.860297,0.009323,3.438855,0
0.366756,0.063768,0.755622,0.74724,0.857167,0.40961,0.312009,0.937977,0.580333,0.657871,4.205359,0
0.895085,0.69681,0.290177,0.012765,0.545873,0.483153,0.352029,0.548345,0.029231,0.280404,3.777393,0
0.329643,0.308259,0.903162,0.451657,0.007271,0.21184,0.387744,0.814572,0.518137,0.322483,4.822163,0
0.217768,0.026597,0.019923,0.839117,0.039823,0.299892,0.279891,0.127298,0.495104,0.220805,0.326117,1
0.210772,0.452304,0.874694,0.980633,0.491958,0.335007,0.457154,0.385046,0.471946,0.003346,1.201839,0
0.860975,0.401347,0.434503,0.695716,0.902546,0.082563,0.644063,0.765306,0.49716,0.763863,1.21922,0
0.286817,0.531971,0.844046,0.886308,0.185473,0.243095,0.700481,0.987231,0.387314,0.57875,0.226678,0
0.955479,0.736864,0.465022,0.624633,0.202269,0.538325,0.623585,0.591107,0.73516,0.837001,2.350742,0
0.783449,0.431313,0.075226,0.316152,0.562822,0.341221,0.902313,0.182238,0.866577,0.563753,4.966824,0
0.481728,0.400623,0.273014,0.548267,0.725123,0.138766,0.240641,0.45816,0.303489,0.733945,2.036288,0
0.7795,0.051735,0.510493,0.8634,0.168059,0.56686,0.213655,0.905521,0.083382,0.398054,0.451743,1
0.489937,0.377854,0.591967,0.190237,0.317105,0.587688,0.276258,0.068563,0.342557,0.358006,0.039003,1
0.103206,0.575022,0.397801,0.842712,0.460027,0.678918,0.571268,0.296408,0.722073,0.874952,1.565066,0
0.813038,0.728372,0.741482,0.082523,0.957049,0.115187,0.950767,0.537982,0.87021,0.611523,4.307355,0
0.74147,0.889211,0.973681,0.663729,0.292508,0.187218,0.578307,0.609502,0.902964,0.120246,4.873408,0
0.472367,0.079339,0.448459,0.256088,0.075922,0.014727,0.513178,0.975047,0.608108,0.469101,0.878849,0
0.162464,0.53301,0.294502,0.692531,0.372371,0.442245,0.809739,0.284986,0.768087,0.237951,1.207147,1
0.705558,0.319043,0.149822,0.056859,0.637112,0.945983,0.144664,0.372784,0.380955,0.713489,3.035717,0
0.260698,0.548063,0.295803,0.568446,0.878588,0.436605,0.019236,0.292475,0.632548,0.232186,1.745538,0
0.450815,0.840596,0.899228,0.326327,0.579125,0.353585,0.701167,0.516686,0.937606,0.337168,3.902146,0
0.675109,0.556999,0.476621,0.576611,0.099009,0.051444,0.626549,0.416701,0.489612,0.914485,3.725612,0
0.271762,0.502213,0.696733,0.99914,0.539233,0.891923,0.557391,0.068545,0.040968,0.54934,3.783549,0
0.020372,0.389529,0.805556,0.978426,0.408163,0.991919,0.180523,0.043852,0.012175,0.625339,0.38367,1
0.668931,0.731421,0.999966,0.432917,0.034947,0.349564,0.128741,0.751512,0.655277,0.241198,4.101726,0
0.541026,0.022146,0.206469,0.128513,0.912951,0.974015,0.276848,0.983391,0.857929,0.204824,2.343888,0
0.745154,0.801263,0.822808,0.930412,0.432465,0.439448,0.794634,0.407945,0.33983,0.518601,0.659539,1
0.973264,0.65444,0.180985,0.816266,0.978807,0.804443,0.274648,0.009009,0.413119,0.290597,0.282136,0
0.371361,0.472681,0.342909,0.267111,0.326293,0.011596,0.890878,0.981228,0.502369,0.321385,2.558856,0
0.340084,0.800165,0.378129,0.221272,0.923462,0.620789,0.599371,0.629955,0.646236,0.280093,2.584492,0
0.511149,0.885847,0.43736,0.701296,0.675903,0.897976,0.289508,0.765326,0.828239,0.206915,3.078944,0
0.563348,0.184416,0.474506,0.014708,0.199591,0.518951,0.014058,0.275615,0.258101,0.905786,2.746636,0
0.543026,0.644142,0.097417,0.281004,0.834543,0.165498,0.532762,0.137158,0.214083,0.092037,4.340588,0
0.451527,0.822087,0.809088,0.336945,0.028538,0.643313,0.165986,0.731229,0.757901,0.035716,1.429164,0
0.991065,0.83341,0.127534,0.470055,0.2111,0.963524,0.943575,0.670048,0.493756,0.564851,2.253687,0
0.54516,0.501459,0.022187,0.891989,0.654914,0.138728,0.597721,0.89194,0.837481,0.542907,3.221194,0
0.720261,0.430602,0.131732,0.022254,0.016043,0.638198,0.197523,0.764268,0.053646,0.631658,1.394333,0
0.910334,0.987253,0.763089,0.23411,0.679275,0.582913,0.023001,0.571394,0.424836,0.212785,1.379773,1
0.968291,0.059856,0.992849,0.807129,0.415463,0.690394,0.456396,0.641753,0.936865,0.881877,3.522066,0
0.073891,0.887249,0.991107,0.541611,0.850446,0.440055,0.002888,0.53807,0.341387,0.690324,1.415606,0
0.417319,0.876198,0.26465,0.969551,0.245391,0.287698,0.344807,0.179522,0.234336,0.493112,3.681511,0
0.030138,0.532581,0.09623,0.338038,0.399704,0.818009,0.274198,0.449198,0.670502,0.13007,0.446734,1
0.653288,0.81728,0.019278,0.003634,0.076743,0.820998,0.510645,0.411377,0.00498,0.70237,3.632774,0
0.205634,0.09296,0.384442,0.324166,0.265711,0.801135,0.678821,0.942577,0.888082,0.987708,2.03274,0
0.852606,0.749485,0.602604,0.957307,0.462579,0.561325,0.182355,0.84549,0.15656,0.310292,0.424425,1
0.662137,0.541196,0.873566,0.026512,0.593575,0.208766,0.725458,0.771999,0.98364,0.034549,3.30422,0
0.80502,0.974556,0.36518,0.582184,0.760301,0.377269,0.759386,0.005481,0.126619,0.080948,2.426038,0
0.884412,0.309422,0.459616,0.761292,0.030319,0.574989,0.832917,0.839777,0.134687,0.688346,0.151865,0
0.479216,0.182808,0.456282,0.736329,0.483888,0.698925,0.825995,0.496736,0.645827,0.414755,3.899562,0
0.988888,0.238223,0.820098,0.389294,0.856292,0.695151,0.40653,0.548849,0.504852,0.048838,4.141935,0
0.70056,0.317385,0.286711,0.748099,0.304457,0.009615,0.602253,0.073905,0.114182,0.060812,0.367665,1
0.869671,0.558871,0.943455,0.643762,0.702717,0.568908,0.638332,0.443558,0.873323,0.935826,2.11234,0
0.418961,0.474504,0.992348,0.39613,0.754546,0.650631,0.159618,0.691706,0.499318,0.032831,3.965974,0
0.226538,0.431981,0.308429,0.766549,0.392979,0.792871,0.783706,0.740293,0.098319,0.449603,2.416274,0
0.064658,0.699448,0.630676,0.771473,0.144507,0.730469,0.987536,0.511425,0.525554,0.984304,1.022263,0
0.233611,0.299331,0.863939,0.225156,0.19834,0.495187,0.605289,0.099946,0.792269,0.660641,1.994961,0
0.860694,0.684566,0.503421,0.991346,0.558338,0.989454,0.759565,0.010095,0.667327,0.764586,1.993521,0
0.021759,0.711686,0.311182,0.03588,0.034188,0.589976,0.731984,0.459761,0.209748,0.232726,2.166107,1
0.150739,0.4717,0.859252,0.455395,0.820451,0.321893,0.051225,0.930719,0.590081,0.499523,2.399934,0
0.138134,0.613121,0.717187,0.769216,0.216004,0.382369,0.472875,0.602842,0.965081,0.122358,2.341731,0
0.493811,0.489028,0.09045,0.199631,0.202287,0.841417,0.687506,0.91842,0.878819,0.313804,0.512786,1
0.680301,0.825203,0.187134,0.167933,0.447776,0.779062,0.697272,0.056362,0.275318,0.26314,2.97781,0
0.609385,0.93853,0.872346,0.5276,0.371954,0.437214,0.254773,0.963329,0.674258,0.258269,3.634553,0
0.186592,0.059886,0.505296,0.506883,0.185145,0.725082,0.4568,0.432396,0.2772,0.906943,4.975891,0
0.960639,0.452777,0.816901,0.659578,0.528527,0.947533,0.182447,0.386291,0.395525,0.596889,4.561536,0
0.146468,0.693086,0.688294,0.159916,0.714881,0.003268,0.92996,0.831417,0.624225,0.349665,4.066601,0
0.471183,0.167248,0.930194,0.771595,0.192128,0.093518,0.763587,0.604091,0.950645,0.495183,2.672187,0
0.28835,0.297287,0.500997,0.257192,0.62318,0.789656,0.741139,0.320984,0.783551,0.145147,2.415744,1
0.280817,0.68601,0.776404,0.022854,0.106385,0.020007,0.249296,0.913104,0.533661,0.236611,3.632182,0
0.218175,0.860888,0.946503,0.875065,0.222373,0.429522,0.980801,0.320916,0.641598,0.334941,1.77491,0
0.181418,0.085632,0.222568,0.695857,0.276682,0.202134,0.274156,0.741475,0.971396,0.251995,1.376087,0
0.577544,0.775978,0.868723,0.625017,0.661356,0.411804,0.184782,0.627683,0.470662,0.415559,1.489105,0
0.476551,0.396457,0.25286,0.8137,0.855856,0.379437,0.195988,0.962717,0.376736,0.808133,1.455242,0
0.651465,0.165563,0.612762,0.694233,0.970519,0.516992,0.083044,0.724445,0.743901,0.745692,4.22234,0
0.974714,0.012496,0.02825,0.794165,0.536293,0.474044,0.264012,0.250321,0.144617,0.57026,1.823106,0
0.188146,0.163966,0.775406,0.254138,0.293812,0.101514,0.145838,0.092362,0.332708,0.818267,3.074961,0
0.1734,0.339588,0.46329,0.511603,0.519516,0.502083,0.509248,0.924278,0.340469,0.262751,0.244999,1
0.538048,0.976647,0.503246,0.052686,0.486571,0.791866,0.89073,0.502257,0.434126,0.358001,4.585425,1
0.448703,0.353733,0.184122,0.537663,0.504099,0.384771,0.850334,0.571768,0.696716,0.702372,3.789223,0
0.093711,0.003038,0.06767,0.327582,0.664538,0.885511,0.779959,0.769607,0.79028,0.229014,0.166018,1
0.05206,0.968783,0.34222,0.69868,0.717816,0.338673,0.078127,0.080756,0.265486,0.027596,4.067516,0
0.547243,0.516424,0.534819,0.702146,0.961586,0.374194,0.085455,0.234679,0.251402,0.321617,2.119849,0
0.660395,0.254992,0.654175,0.711306,0.927768,0.001275,0.420851,0.241526,0.322901,0.997576,1.282347,0
0.482572,0.585025,0.518716,0.055739,0.803119,0.021111,0.804514,0.461963,0.212235,0.029733,3.630801,0
0.575713,0.012642,0.470273,0.872511,0.286951,0.781458,0.961266,0.990435,0.240991,0.333541,4.128262,0
0.739002,0.399695,0.668901,0.216258,0.6566,0.468189,0.848663,0.478929,0.35926,0.086694,0.320769,1
0.234581,0.595163,0.900277,0.958871,0.743527,0.453909,0.854286,0.988489,0.53979,0.257982,4.530666,0
0.381381,0.871995,0.618135,0.002723,0.770979,0.841011,0.872609,0.942478,0.232859,0.66628,0.850705,1
0.560255,0.208143,0.267409,0.35029,0.327014,0.126565,0.177714,0.840616,0.229783,0.956347,1.627566,0
0.900557,0.658207,0.47688,0.914016,0.86735,0.543426,0.364262,0.150744,0.546512,0.228969,1.433348,0
0.057062,0.043915,0.082087,0.630205,0.85791,0.893866,0.209379,0.034492,0.714221,0.914931,1.220103,0
0.255774,0.786517,0.989837,0.189804,0.035287,0.067306,0.216776,0.354169,0.516757,0.132903,3.544688,0
0.114472,0.933807,0.498867,0.456272,0.559711,0.070623,0.953619,0.468468,0.53849,0.393869,3.794502,0
0.839847,0.306897,0.023641,0.328715,0.720025,0.461326,0.506333,0.937812,0.804586,0.676702,1.619351,0
0.287396,0.271786,0.911399,0.886911,0.3122,0.144081,0.561397,0.40053,0.702215,0.12496,1.016632,0
0.305388,0.659489,0.035709,0.166747,0.512081,0.542828,0.307127,0.88377,0.528121,0.132643,1.690217,0
0.495937,0.206652,0.19724,0.01122,0.576453,0.452225,0.549948,0.973847,0.445886,0.003126,2.725894,0
0.820454,0.370894,0.609316,0.775641,0.198557,0.155196,0.383452,0.684476,0.985113,0.791984,4.407188,1
0.322511,0.448274,0.146907,0.058826,0.688378,0.575268,0.53464,0.692155,0.054417,0.589699,0.396587,1
0.086239,0.424177,0.1504,0.769321,0.979896,0.105985,0.28918,0.252275,0.979515,0.705854,1.449297,0
0.66597,0.954382,0.305952,0.130852,0.225391,0.149193,0.480633,0.994803,0.648993,0.619688,0.521846,1
0.132837,0.59501,0.341086,0.628299,0.82559,0.695371,0.098721,0.210397,0.138467,0.211025,3.493051,0
0.54318,0.226664,0.542135,0.658406,0.829125,0.100198,0.028189,0.778483,0.956761,0.282146,0.129207,1
0.316551,0.278292,0.261102,0.33826,0.138485,0.524009,0.026296,0.95562,0.10409,0.436726,0.276132,1
0.190372,0.57909,0.770755,0.082084,0.588342,0.262281,0.160998,0.889823,0.26254,0.501533,1.366394,0
0.99665,0.699299,0.114217,0.637224,0.83163,0.201651,0.141087,0.25049,0.987835,0.538701,4.776527,0
0.818622,0.575344,0.80133,0.951629,0.020209,0.654901,0.923925,0.411587,0.548267,0.72596,1.066547,0
0.090411,0.533725,0.309583,0.162578,0.441032,0.418024,0.73645,0.522633,0.898123,0.745611,2.400759,1
0.912871,0.625915,0.761302,0.211038,0.914055,0.515412,0.529973,0.262966,0.674917,0.337606,0.721966,1
0.816115,0.449942,0.1828,0.327335,0.519732,0.130599,0.979351,0.952991,0.925182,0.53873,2.198397,0
0.69233,0.988734,0.657995,0.915952,0.404251,0.246199,0.861252,0.066145,0.691597,0.669536,4.462883,0
0.535682,0.201645,0.050176,0.307543,0.876412,0.858769,0.331076,0.388713,0.105082,0.108779,1.222892,0
0.62753,0.894769,0.383347,0.918127,0.958631,0.715608,0.215864,0.019165,0.111594,0.553384,3.615733,0
0.923952,0.866198,0.183767,0.572311,0.823522,0.94093,0.215981,0.990205,0.377386,0.731357,4.621355,0
0.221626,0.861438,0.182182,0.935795,0.906147,0.608001,0.680188,0.925845,0.675943,0.579105,0.116052,1
0.096516,0.14922,0.939587,0.633775,0.856297,0.780725,0.640706,0.337442,0.385395,0.325812,4.640652,0
0.086394,0.024199,0.713612,0.680223,0.516172,0.308227,0.377348,0.085361,0.6637,0.802726,2.104493,0
0.041639,0.825596,0.79648,0.435406,0.875554,0.439521,0.030965,0.432338,0.312577,0.479941,1.862009,1
0.955929,0.292464,0.440309,0.269496,0.415578,0.627624,0.478944,0.604734,0.769419,0.625085,3.979842,0
0.839564,0.555156,0.513258,0.335371,0.585678,0.496967,0.53115,0.0343,0.486063,0.26038,1.027821,0
0.918559,0.218567,0.456334,0.602865,0.347791,0.320198,0.568601,0.485263,0.806937,0.194662,3.406821,0
0.686942,0.435662,0.170118,0.170009,0.339413,0.519229,0.678762,0.954255,0.164657,0.392016,3.046193,0
0.473098,0.364477,0.761423,0.241996,0.233153,0.607732,0.156508,0.426609,0.021688,0.509603,4.48075,0
0.592023,0.125825,0.738913,0.914719,0.688979,0.662425,0.380568,0.212562,0.532649,0.233448,2.839408,0
0.38665,0.434078,0.550398,0.532727,0.535506,0.246619,0.932893,0.139226,0.970151,0.334638,1.271081,0
0.611835,0.11734,0.126938,0.443779,0.597626,0.296918,0.30472,0.422639,0.288703,0.224509,1.647347,0
0.391903,0.714091,0.729237,0.291313,0.090628,0.188224,0.485143,0.800961,0.744183,0.481232,0.358144,1
0.865041,0.74107,0.164427,0.523833,0.057449,0.542603,0.536774,0.554332,0.664154,0.431589,3.607101,1
0.907923,0.46279,0.119889,0.967708,0.273834,0.326395,0.712704,0.418357,0.331639,0.860444,2.385198,0
0.604675,0.769686,0.119565,0.527716,0.330362,0.401017,0.885756,0.903141,0.08561,0.853382,3.976576,0
0.862424,0.758111,0.578033,0.998738,0.78276,0.845571,0.505161,0.244256,0.215979,0.95962,1.638551,0
0.825758,0.519555,0.167262,0.168937,0.331822,0.932481,0.215793,0.828164,0.95407,0.046663,1.316853,0
0.471297,0.095141,0.028161,0.297427,0.855075,0.245412,0.636833,0.245537,0.732946,0.616722,1.197866,0
0.505604,0.690468,0.687601,0.508894,0.988126,0.42738,0.982367,0.638288,0.711049,0.594042,0.278474,1
0.063371,0.069375,0.98946,0.851494,0.052955,0.007441,0.069036,0.282675,0.916362,0.297748,1.280732,0
0.051463,0.936943,0.205379,0.796691,0.978717,0.293758,0.193092,0.291692,0.471404,0.894595,2.297431,0
0.584317,0.610707,0.154172,0.170872,0.837786,0.666377,0.804944,0.699594,0.070265,0.941566,4.509549,0
0.397691,0.994178,0.155232,0.991053,0.620658,0.404301,0.094976,0.265914,0.218942,0.757054,4.046003,1
0.235293,0.571355,0.759054,0.424685,0.686801,0.060218,0.083736,0.353827,0.768672,0.072864,3.122231,0
0.066431,0.503523,0.705509,0.490848,0.689543,0.146059,0.821502,0.984153,0.664608,0.064452,1.188757,0
0.888527,0.470202,0.687356,0.388154,0.711912,0.113138,0.514906,0.032446,0.320263,0.662712,1.024847,0
0.919769,0.565804,0.47562,0.743272,0.178919,0.099807,0.448952,0.53688,0.342658,0.048744,1.238554,0
0.276565,0.221672,0.636866,0.814694,0.555513,0.502568,0.653117,0.937411,0.059375,0.913226,2.938496,0
0.460647,0.098852,0.403948,0.155114,0.003914,0.781635,0.94618,0.45053,0.066033,0.824656,4.939317,0
0.020994,0.839962,0.240997,0.431073,0.049568,0.092527,0.097639,0.014213,0.885639,0.926607,2.401452,0
0.240473,0.621798,0.56215,0.053523,0.554297,0.072222,0.834059,0.024087,0.822495,0.678323,2.898745,0
0.84225,0.698703,0.101332,0.084905,0.005731,0.313171,0.458421,0.684604,0.140831,0.954964,0.390995,1
0.290799,0.454449,0.922066,0.16905,0.222587,0.015181,0.149976,0.654885,0.658189,0.177529,3.625787,1
0.719381,0.63453,0.550198,0.180826,0.136987,0.332414,0.878443,0.988485,0.472953,0.925271,0.183408,1
0.509254,0.039787,0.706684,0.241701,0.266297,0.649705,0.595278,0.834737,0.417042,0.222224,4.621586,0
0.997892,0.568492,0.651669,0.60778,0.957357,0.293857,0.847492,0.801652,0.369253,0.028682,0.301341,1
0.928796,0.278039,0.008941,0.279509,0.699673,0.403534,0.193003,0.802178,0.199565,0.089675,0.831893,0
0.323692,0.298365,0.622814,0.637957,0.145827,0.914422,0.689556,0.375662,0.745593,0.177491,0.417641,1
0.856896,0.843401,0.036433,0.324401,0.206014,0.473643,0.51236,0.231246,0.545265,0.274453,3.621252,0
0.477284,0.71445,0.761458,0.830751,0.426342,0.529305,0.029982,0.907578,0.664398,0.534947,4.261029,0
0.022745,0.268308,0.449697,0.050141,0.719071,0.418584,0.138988,0.969006,0.087365,0.344903,3.885205,0
0.727652,0.651479,0.40123,0.478639,0.481695,0.843292,0.204045,0.382063,0.331928,0.718255,3.595322,0
0.316951,0.989271,0.678292,0.056752,0.829558,0.373047,0.806266,0.914265,0.058104,0.556692,1.618582,1
0.702284,0.28806,0.428636,0.079136,0.031545,0.173163,0.348304,0.95363,0.664996,0.583888,1.995574,0
0.922363,0.157946,0.591025,0.360998,0.300621,0.532072,0.534636,0.627001,0.002331,0.175392,4.084845,0
0.798988,0.588951,0.50397,0.220553,0.837317,0.787626,0.634385,0.110977,0.193008,0.893034,1.108738,0
0.91186,0.63576,0.218552,0.195559,0.763764,0.578455,0.097802,0.764251,0.765174,0.280325,2.111479,0
0.525122,0.719649,0.14644,0.216601,0.404676,0.396691,0.177549,0.06832,0.256778,0.661093,4.912663,0
0.425884,0.840429,0.097701,0.059683,0.097992,0.952362,0.340863,0.886348,0.846785,0.923118,4.19498,0
0.006078,0.15334,0.192076,0.221316,0.666325,0.924564,0.145343,0.783176,0.846876,0.448141,4.488901,0
0.992345,0.342097,0.617656,0.951487,0.639107,0.466699,0.805095,0.236801,0.91119,0.364153,1.561138,0
0.610086,0.715916,0.408229,0.10702,0.684577,0.690158,0.482971,0.301326,0.381602,0.58585,1.881404,0
0.15187,0.476731,0.410947,0.794257,0.071255,0.58582,0.869038,0.924745,0.184588,0.378597,0.420327,0
0.888471,0.530153,0.289009,0.36609,0.868617,0.841951,0.670159,0.362459,0.842526,0.333518,2.185796,0
0.334736,0.907106,0.735002,0.183361,0.741549,0.220484,0.682982,0.88464,0.138599,0.427069,3.774304,0
0.945765,0.470168,0.118175,0.170974,0.559251,0.323644,0.484798,0.006661,0.953504,0.547313,3.472792,0
0.444219,0.993717,0.400545,0.957511,0.887609,0.048936,0.472692,0.526774,0.484367,0.762128,0.395725,1
0.191586,0.989393,0.721538,0.890178,0.222234,0.080289,0.414472,0.026958,0.090149,0.126054,2.974905,0
0.846013,0.942435,0.499724,0.863976,0.841584,0.509147,0.237179,0.26563,0.445866,0.674661,0.178741,1
0.820687,0.283507,0.901129,0.27755,0.78306,0.881894,0.992596,0.558326,0.786423,0.406265,0.484133,1
0.365605,0.716913,0.159492,0.590326,0.603201,0.003822,0.232773,0.223293,0.890452,0.828975,2.95035,0
0.308012,0.750311,0.4759,0.444392,0.902888,0.837927,0.034245,0.562747,0.089824,0.667678,3.346226,0
0.003733,0.746327,0.514267,0.282818,0.326719,0.174203,0.827671,0.660443,0.057954,0.036625,2.752739,1
